Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
50368381,Ma Thuật Bị Cấm,Keigo Higashino,"Higashino, Keigo",Mia Nguyễn,"=""6045548655""","=""9786045548653""",0,3.49,"NXB Hà Nội, Nhã Nam",Paperback,300,2020,2015,2025/03/20,2020/01/25,,,read,,,,1,0
43620375,Răng sư tử,Yên Ba,"Ba, Yên",,"=""604723609X""","=""9786047236091""",0,4.71,Đông A & Nxb. Công An Nhân dân,Paperback,860,2019,,2025/03/19,2020/01/14,,,read,,,,1,0
62080187,Never Lie,Freida McFadden,"McFadden, Freida",,"=""""","=""""",4,4.08,Hollywood Upstairs Press,Kindle Edition,286,2022,2022,2025/03/14,2025/03/08,xuread2025,xuread2025 (#12),read,"Never lie, vì lie là die. Nhiều thứ ngây ngô đơn giản quá mức nhưng mình nghe audio thấy ra cái không khí suspension hơn so với khi đọc",,,1,0
218192250,Les Assassins de l'aube,Michel Bussi,"Bussi, Michel",,"=""2258210615""","=""9782258210615""",0,4.01,Presses de la Cité,Kindle Edition,382,2024,2024,,2025/03/13,"to-read, xutoread2025","to-read (#76), xutoread2025 (#39)",to-read,,,,0,0
30226440,The Life We Bury - Cuộc Sống Tự Chôn Vùi,Allen Eskens,"Eskens, Allen",,"=""""","=""""",4,4.09,,Paperback,512,2016,2014,2025/03/09,2025/02/09,xuread2025,xuread2025 (#11),read,,,,1,0
7628,The Good Soldier: A Tale of Passion,Ford Madox Ford,"Ford, Ford Madox","Kenneth Womack, William Baker","=""1551113813""","=""9781551113814""",3,3.67,Broadview Press,Paperback,368,2003,1915,,2025/02/21,xuread2025,xuread2025 (#10),read,,,,1,0
218695937,The Dream Hotel,Laila Lalami,"Lalami, Laila",,"=""0593317602""","=""9780593317600""",0,3.62,Pantheon,Hardcover,336,2025,2025,,2025/03/07,"to-read, xutoread2025","to-read (#75), xutoread2025 (#38)",to-read,,,,0,0
214151359,The Story She Left Behind,Patti Callahan Henry,"Henry, Patti Callahan",,"=""1668011875""","=""9781668011874""",0,4.09,Atria Books,Hardcover,352,2025,2025,,2025/03/07,"to-read, xutoread2025","to-read (#74), xutoread2025 (#37)",to-read,,,,0,0
268125,The Song of the Blood-Red Flower,Johannes Linnankoski,"Linnankoski, Johannes",W.J. Alexander Worster,"=""1426465351""","=""9781426465352""",3,3.17,BiblioBazaar,Paperback,202,2007,1905,,2025/02/23,xuread2025,xuread2025 (#9),read,,,,1,0
57945316,Babel,R.F. Kuang,"Kuang, R.F.",,"=""0063021420""","=""9780063021426""",3,4.16,Harper Voyager,Hardcover,544,2022,2022,,2025/01/21,xuread2025,xuread2025 (#8),read,,,,1,0
223793211,Vinh Nhục,Sở Ngư,"Ngư, Sở",Lục Hương,"=""6044969126""","=""9786044969121""",4,4.04,Nhã Nam & NXB Văn Học,Paperback,544,2024,,,2025/02/20,xuread2025,xuread2025 (#7),read,"Vinh nhục bất kinh (榮 辱 不 驚), ai đủ bản lãnh để treo 4 chữ này và thật sự làm theo nó?",,,1,0
47667,Seeing,José Saramago,"Saramago, José",Margaret Jull Costa,"=""""","=""""",0,3.86,Harvest Books,Paperback,307,2007,2004,,2025/02/13,"to-read, xutoread2025","to-read (#73), xutoread2025 (#36)",to-read,,,,0,0
28257707,The Subtle Art of Not Giving a F*ck: A Counterintuitive Approach to Living a Good Life,Mark Manson,"Manson, Mark",,"=""""","=""9798804636129""",4,3.87,Harper,Paperback,212,2016,2016,,2025/01/21,xuread2025,xuread2025 (#6),read,,,,1,0
42270835,The Nickel Boys,Colson Whitehead,"Whitehead, Colson",,"=""""","=""""",0,4.26,Doubleday,ebook,213,2019,2019,2025/02/01,2020/05/11,xuread2024,xuread2024 (#43),read,,,,1,0
219105753,Sát thủ chim én,Morgan Audic,"Audic, Morgan",Hoàng Anh,"=""6044903389""","=""9786044903385""",4,4.10,NXB Phụ nữ Việt Nam,Paperback,540,2024,2019,2025/01/07,2024/08/13,xuread2025,xuread2025 (#2),read,,,,1,0
223176971,Khúc ca chuộc tội,Shichiri Nakayama,"Nakayama, Shichiri","Ngọc Châu, Trần Ruồi","=""6044064816""","=""9786044064819""",4,4.00,Tsuki Trinh Thám & NXB Dân Trí,Paperback,320,2024,2011,,2025/01/25,xuread2025,xuread2025 (#5),read,,,,1,0
45033931,"Cilka's Journey (The Tattooist of Auschwitz, #2)",Heather   Morris,"Morris, Heather",,"=""1250265703""","=""9781250265708""",0,4.40,St. Martin's Press,Hardcover,352,2019,2019,,2025/01/18,"to-read, xutoread2025, xureadduo2025","to-read (#72), xutoread2025 (#35), xureadduo2025 (#7)",to-read,,,,0,0
62334530,None of This Is True,Lisa Jewell,"Jewell, Lisa",,"=""1982179007""","=""9781982179007""",4,4.08,Atria Books,Hardcover,390,2023,2023,2025/01/19,2025/01/06,xuread2025,xuread2025 (#4),read,"""Shondaland: Do you know when you sit down to write where the story is going at all? Or what the ending is going to be?<br/><br/>Lisa Jewell: No, not even slightly. I got to the end of the book, and I wrote, I think, three other epilogues. None of them did the trick because at that point I still didn’t really understand what happened. I didn’t really understand what Josie was lying about and what was true and what wasn’t. I was as much in the dark as a reader.""<br/><br/>",,,1,0
32949254,Lời Nguyện Cầu Từ Chernobyl,Svetlana Alexievich,"Alexievich, Svetlana",Nguyễn Bích Lan,"=""6045637658""","=""9786045637654""",0,4.40,Nxb. Phụ Nữ,Paperback,380,2016,1997,,2025/01/11,xuread2025,xuread2025 (#3),read,,,,1,0
210710677,"How To Seal Your Own Fate (Castle Knoll Files, #2)",Kristen Perrin,"Perrin, Kristen",,"=""1529430135""","=""9781529430134""",0,3.70,Quercus,Kindle Edition,320,2025,2025,,2025/01/07,"to-read, xutoread2025","to-read (#71), xutoread2025 (#34)",to-read,,,,0,0
35612680,Màu của nước,James   McBride,"McBride, James",Nguyễn Bích Lan,"=""""","=""""",0,4.15,NXB Phụ Nữ,Paperback,348,2017,1996,,2024/03/26,"currently-reading, xutoread2025","currently-reading (#10), xutoread2025 (#33)",currently-reading,,,,1,0
221720388,Đội lốt da vàng,R.F. Kuang,"Kuang, R.F.",Lam  Vũ,"=""6044928179""","=""9786044928173""",4,3.73,NXB Lao Động & Rainbow Books,Paperback,344,2024,2023,2025/01/05,2024/12/24,xuread2025,xuread2025 (#1),read,,,,1,0
199928404,Until August,Gabriel García Márquez,"Márquez, Gabriel García",Anne McLean,"=""0593801997""","=""9780593801994""",0,3.57,Knopf,Hardcover,144,2024,2024,,2024/12/31,"to-read, xutoread2025","to-read (#70), xutoread2025 (#32)",to-read,,,,0,0
40718205,The Dinner,Herman Koch,"Koch, Herman",,"=""""","=""""",4,3.21,Hogarth,ebook,306,2013,2009,2024/12/24,2024/12/09,xuread2024,xuread2024 (#42),read,,,,1,0
133938826,Welcome to the Hyunam-Dong Bookshop,Hwang Bo-Reum,"Bo-Reum, Hwang",Shanna Tan,"=""""","=""""",0,3.91,Bloomsbury Publishing,Hardcover,307,2024,2022,,2024/12/19,sách-về-hiệu-sách,sách-về-hiệu-sách (#1),read,,,,0,0
17696240,Chuyện Hứa Tam Quan bán máu,Yu Hua,"Hua, Yu",Vũ Công Hoan,"=""""","=""""",4,4.09,NXB CAND,Paperback,454,2006,1995,2024/12/16,2024/12/09,xuread2024,xuread2024 (#40),read,,,,1,0
43582376,The Body: A Guide for Occupants,Bill Bryson,"Bryson, Bill",,"=""0385539304""","=""9780385539302""",0,4.31,Doubleday Books,Hardcover,450,2019,2019,,2024/12/11,xuread2024,xuread2024 (#41),read,,,,1,0
53402402,The President's Daughter,Bill Clinton,"Clinton, Bill",James  Patterson,"=""0316540714""","=""9780316540711""",0,4.28,"Little, Brown and Company and Knopf",Hardcover,594,2021,2021,,2024/12/11,"to-read, xutoread2025","to-read (#69), xutoread2025 (#31)",to-read,,,,0,0
35097255,The President Is Missing,Bill Clinton,"Clinton, Bill",James  Patterson,"=""""","=""""",0,3.86,"Little, Brown and Company and Knopf",ebook,513,2018,2018,,2024/12/11,"to-read, xutoread2025","to-read (#68), xutoread2025 (#30)",to-read,,,,0,0
16044981,"Fly Away (Firefly Lane, #2)",Kristin Hannah,"Hannah, Kristin",,"=""0312577214""","=""9780312577216""",2,4.01,St. Martin's Press,Hardcover,400,2013,2013,2024/12/09,2024/11/20,xuread2024,xuread2024 (#39),read,,,,1,0
198902277,The Wedding People,Alison Espach,"Espach, Alison",,"=""""","=""""",0,4.10,Henry Holt and Co.,Hardcover,384,2024,2024,,2024/12/09,"to-read, xutoread2025","to-read (#67), xutoread2025 (#29)",to-read,,,,0,0
58434800,Sống,Dư Hoa,"Hoa, Dư",Vũ Công Hoan,"=""""","=""""",4,4.33,NXB Văn Học,Paperback,,,1992,,2024/12/09,xuread2024,xuread2024 (#38),read,,,,0,0
201751300,The Bookshop: A History of the American Bookstore,Evan Friss,"Friss, Evan",,"=""0593299922""","=""9780593299920""",0,3.92,Viking,Hardcover,416,2024,2024,,2024/12/06,"to-read, xutoread2025, sách-về-hiệu-sách","to-read (#66), xutoread2025 (#28), sách-về-hiệu-sách (#3)",to-read,,,,0,0
30066070,Sống 24 Giờ Một Ngày,Arnold Bennett,"Bennett, Arnold",Nguyễn Hiến Lê,"=""""","=""""",0,3.62,NXB Nguyễn Hiến Lê,Paperback,31,1955,1908,,2024/10/31,xuread2024,xuread2024 (#37),read,,,,1,0
65137920,The Lost Bookshop,Evie  Woods,"Woods, Evie",Evie Gaughan,"=""0008609209""","=""9780008609207""",0,4.01,One More Chapter/HarperCollins UK,Kindle Edition,432,2023,2023,,2024/12/02,"to-read, sách-về-hiệu-sách","to-read (#65), sách-về-hiệu-sách (#2)",to-read,,,,0,0
210240758,"Ghosts of Panama: A Strongman Out of Control, A Murdered Marine, and the Special Agents Caught in the Middle of an Invasion",Mark    Harmon,"Harmon, Mark",Leon Carroll Jr.,"=""1400248604""","=""9781400248605""",0,3.76,Harper Select,Hardcover,272,2024,2024,,2024/12/02,"to-read, xutoread2025","to-read (#64), xutoread2025 (#27)",to-read,,,,0,0
123266603,"Ghosts of Honolulu: A Japanese Spy, A Japanese American Spy Hunter, and the Untold Story of Pearl Harbor",Mark    Harmon,"Harmon, Mark",Leon Carroll Jr.,"=""1400337011""","=""9781400337019""",0,3.70,Harper Select,Hardcover,272,2023,2023,,2024/12/02,"to-read, xutoread2025","to-read (#63), xutoread2025 (#26)",to-read,,,,0,0
188984830,Nothing Can Erase You,Michel Bussi,"Bussi, Michel",Sam Taylor,"=""1662509057""","=""9781662509056""",0,3.83,Amazon Crossing,Kindle Edition,433,2024,2021,,2024/12/01,"to-read, xutoread2025","to-read (#62), xutoread2025 (#25)",to-read,,,,0,0
220256968,Chuyện Các Bà Vợ Già,Arnold Bennett,"Bennett, Arnold",Nguyễn Đặng Hồng Chương,"=""6044145654""","=""9786044145655""",3,3.85,Công Ty TNHH Văn Hóa Đông Tây & NXB Thanh Niên,Paperback,645,2024,1908,,2024/10/31,xuread2024,xuread2024 (#36),read,,,,1,0
203956647,"We Solve Murders (We Solve Murders, #1)",Richard Osman,"Osman, Richard",,"=""""","=""""",0,4.08,Pamela Dorman Books,Hardcover,400,2024,2024,,2024/11/21,"to-read, xutoread2025","to-read (#61), xutoread2025 (#24)",to-read,,,,0,0
56920684,The Anomaly,Hervé Le Tellier,"Tellier, Hervé Le",Adriana Hunter,"=""1635421691""","=""9781635421699""",0,3.80,Other Press,Paperback,391,2021,2020,,2024/11/20,"to-read, xutoread2025","to-read (#60), xutoread2025 (#23)",to-read,,,,0,0
1472878,"Firefly Lane (Firefly Lane, #1)",Kristin Hannah,"Hannah, Kristin",,"=""0312364083""","=""9780312364083""",4,4.20,St. Martin's Press,Hardcover,479,2008,2008,,2024/03/26,xuread2024,xuread2024 (#35),read,,,,1,0
61812836,Crook Manifesto,Colson Whitehead,"Whitehead, Colson",,"=""0385545150""","=""9780385545150""",0,3.86,Doubleday,Hardcover,336,2023,2023,,2024/11/17,"to-read, xutoread2025","to-read (#59), xutoread2025 (#22)",to-read,,,,0,0
54626223,"Harlem Shuffle (Ray Carney, #1)",Colson Whitehead,"Whitehead, Colson",,"=""0385545134""","=""9780385545136""",0,3.73,Doubleday,Hardcover,318,2021,2021,,2024/11/17,"to-read, xutoread2025","to-read (#58), xutoread2025 (#21)",to-read,,,,0,0
123136728,Orbital,Samantha Harvey,"Harvey, Samantha",,"=""0802161545""","=""9780802161543""",0,3.54,Atlantic Monthly Press,Hardcover,224,2023,2023,,2024/11/12,"to-read, xutoread2025","to-read (#57), xutoread2025 (#20)",to-read,,,,0,0
18596548,Fridays at Enrico's,Don Carpenter,"Carpenter, Don",Jonathan Lethem,"=""1619023016""","=""9781619023017""",0,4.12,Counterpoint,Hardcover,352,2014,2014,,2024/11/10,"to-read, xutoread2025","to-read (#56), xutoread2025 (#19)",to-read,,,,0,0
6553843,Hard Rain Falling,Don Carpenter,"Carpenter, Don",George P. Pelecanos,"=""1590173244""","=""9781590173244""",0,4.10,NYRB Classics,Paperback,308,2009,1966,,2024/11/10,"to-read, xutoread2025","to-read (#55), xutoread2025 (#18)",to-read,,,,0,0
44421460,"Before the Coffee Gets Cold (Before the Coffee Gets Cold, #1)",Toshikazu Kawaguchi,"Kawaguchi, Toshikazu",Geoffrey Trousselot,"=""1529029589""","=""9781529029581""",0,3.66,Picador,Paperback,213,2019,2015,,2024/11/02,,,read,,,,1,0
54373691,"Tales from the Café (Before the Coffee Gets Cold, #2)",Toshikazu Kawaguchi,"Kawaguchi, Toshikazu",Geoffrey Trousselot,"=""1529050863""","=""9781529050868""",0,3.97,Picador,Paperback,192,2020,2017,,2024/08/01,xuread2024,xuread2024 (#30),read,,,,1,0
27272358,Nocturne of Remembrance,Shichiri Nakayama,"Nakayama, Shichiri",,"=""1942993528""","=""9781942993520""",4,4.07,Vertical,Paperback,260,2016,2013,,2024/10/01,xuread2024,xuread2024 (#34),read,,,,1,0
219787218,Gửi Những Người Không Được Bảo Vệ,Shichiri Nakayama,"Nakayama, Shichiri",Chi Chi,"=""""","=""""",4,4.15,Nhã Nam & NXB Hội Nhà Văn,Paperback,476,2024,2018,2024/10/20,2024/10/09,xuread2024,xuread2024 (#33),read,,,,1,0
127305853,The Women,Kristin Hannah,"Hannah, Kristin",,"=""1250178630""","=""9781250178633""",0,4.60,St. Martin's Press,Hardcover,471,2024,2024,,2024/03/26,xuread2024,xuread2024 (#32),read,,,,1,0
62327497,Thiếu nữ,Kanae Minato,"Minato, Kanae",Mai Khanh,"=""6043552981""","=""9786043552980""",0,3.60,NXB Hà Nội & Nhã Nam,Paperback,324,2022,2009,,2024/03/31,xuread2024,xuread2024 (#31),read,,,,1,0
36043994,Khi Tách Cà Phê Còn Chưa Nguội,Toshikazu Kawaguchi,"Kawaguchi, Toshikazu",Như Nữ,"=""6049570876""","=""9786049570872""",0,3.66,"NXB Văn Học, Mintbooks",Paperback,312,2017,2015,,2024/08/01,xuread2024,xuread2024 (#29),read,,,,1,0
169255300,Origin Uncertain: Unraveling the Mysteries of Etymology,Anatoly Liberman,"Liberman, Anatoly",,"=""0197664911""","=""9780197664919""",0,2.68,Oxford University Press,Hardcover,344,2024,,,2024/08/16,"to-read, xutoread2024","to-read (#54), xutoread2024 (#44)",to-read,,,,0,0
60782871,Take My Word for It: A Dictionary of English Idioms,Anatoly Liberman,"Liberman, Anatoly",,"=""1517914124""","=""9781517914127""",0,3.00,Univ Of Minnesota Press,Paperback,328,2023,,,2024/08/16,"to-read, xutoread2024","to-read (#53), xutoread2024 (#43)",to-read,,,,0,0
217098165,"Sưởi ấm mặt trời (Zeze, #2)",José Mauro de Vasconcelos,"Vasconcelos, José Mauro de",Đặng Bảo Kim,"=""6043684527""","=""9786043684520""",0,4.01,Nhã Nam & NXB Hội Nhà Văn,Paperback,376,2024,1974,,2024/08/14,"to-read, xureadduo2025","to-read (#50), xureadduo2025 (#6)",to-read,,,,0,0
59950193,Khách sạn mặt nạ: Đêm trước lễ hội hóa trang,Keigo Higashino,"Higashino, Keigo",Lam Ngọc,"=""604559858X""","=""9786045598580""",0,3.80,"NXB Hà Nội, Nhã Nam",Paperback,310,2021,2017,,2024/08/14,"to-read, xureadduo2025","to-read (#52), xureadduo2025 (#5)",to-read,,,,0,0
59950184,Khách sạn mặt nạ,Keigo Higashino,"Higashino, Keigo",Lam Ngọc,"=""6045598571""","=""9786045598573""",0,3.94,NXB Hà,Paperback,460,2021,2011,,2024/08/14,"to-read, xureadduo2025","to-read (#51), xureadduo2025 (#4)",to-read,,,,0,0
215140158,Những Giấc Mơ Ở Hiệu Sách Morisaki - Tập 2,Satoshi Yagisawa,"Yagisawa, Satoshi",Bảo Lam Anh,"=""""","=""""",0,3.86,Nhã Nam & NXB Hà Nội,Paperback,280,2024,2011,,2024/07/05,"to-read, xureadduo2025","to-read (#38), xureadduo2025 (#3)",to-read,,,,0,0
216748310,Mọi Nơi Vụn Vỡ,John Boyne,"Boyne, John",Trà Dương,"=""""","=""""",0,4.49,Nhã Nam & NXB Hội Nhà Văn,Paperback,568,2024,2022,,2024/08/14,"to-read, xureadduo2025","to-read (#49), xureadduo2025 (#2)",to-read,,,,0,0
12039581,Chú bé mang pyjama sọc,John Boyne,"Boyne, John",Lê Nguyễn Lê,"=""""","=""""",0,4.16,Nxb. Hội Nhà Văn & Nhã Nam,Paperback,253,2011,2006,,2024/08/14,"to-read, xureadduo2025","to-read (#48), xureadduo2025 (#1)",to-read,,,,0,0
3181564,The Housekeeper and the Professor,Yōko Ogawa,"Ogawa, Yōko",Stephen    Snyder,"=""0312427808""","=""9780312427801""",4,4.05,Picador,Paperback,180,2009,2005,,2024/03/26,xuread2024,xuread2024 (#28),read,,,,1,0
48635845,Little Eyes,Samanta Schweblin,"Schweblin, Samanta",,"=""0525541365""","=""9780525541363""",0,3.59,Riverhead Books,Hardcover,256,2020,2018,,2024/08/12,"to-read, xutoread2025","to-read (#47), xutoread2025 (#17)",to-read,,,,0,0
30763882,Fever Dream,Samanta Schweblin,"Schweblin, Samanta","Megan McDowell, Ruth Sepp","=""0399184597""","=""9780399184598""",0,3.72,Riverhead Books,Hardcover,183,2017,2014,,2024/08/12,"to-read, xutoread2025","to-read (#46), xutoread2025 (#16)",to-read,,,,0,0
37004370,The Memory Police,Yōko Ogawa,"Ogawa, Yōko",Stephen    Snyder,"=""1101870605""","=""9781101870600""",0,3.71,Pantheon,Hardcover,274,2019,1994,,2024/03/26,xuread2024,xuread2024 (#27),read,,,,1,0
81026,The Magic Toyshop,Angela Carter,"Carter, Angela",,"=""0140256407""","=""9780140256406""",0,3.79,Penguin Books,Paperback,200,1996,1967,,2024/08/08,"to-read, xutoread2024","to-read (#45), xutoread2024 (#42)",to-read,,,,0,0
123168866,Căn phòng máu,Angela Carter,"Carter, Angela",Nam Yên,"=""6043753995""","=""9786043753998""",0,3.91,NXB Phụ Nữ Việt Nam,Paperback,356,2022,1979,,2024/08/08,"to-read, xutoread2024","to-read (#44), xutoread2024 (#41)",to-read,,,,0,0
